feature_uid,admin_level,district_name,constituency_name,river_flood_threshold,river_flood_mean,river_flood_min,river_flood_max,river_flood_p10,river_flood_p90,river_flood_affected_km2,river_flood_exposed_children,river_flood_exposed_children_pct,ag_drought_threshold,ag_drought_mean,ag_drought_min,ag_drought_max,ag_drought_p10,ag_drought_p90,ag_drought_affected_km2,ag_drought_exposed_children,ag_drought_exposed_children_pct,spei_drought_threshold,spei_drought_mean,spei_drought_min,spei_drought_max,spei_drought_p10,spei_drought_p90,spei_drought_affected_km2,spei_drought_exposed_children,spei_drought_exposed_children_pct,spi_drought_threshold,spi_drought_mean,spi_drought_min,spi_drought_max,spi_drought_p10,spi_drought_p90,spi_drought_affected_km2,spi_drought_exposed_children,spi_drought_exposed_children_pct,drought_any_exposed_children,drought_any_exposed_children_pct,drought_any_affected_km2,wind_threshold_kmh,rain_threshold_mm_day,wind_exceed_days_tier_1,wind_exceed_days_tier_2,wind_exceed_days_tier_3,rain_exceed_days_tier_1,rain_exceed_days_tier_2,rain_exceed_days_tier_3,analysis_start,analysis_end_exclusive,analysis_scale_m,wind_era5_exceed_days_mean,wind_era5_exceed_days_max,wind_era5_exceed_days_p90,rain_era5_exceed_days_mean,rain_era5_exceed_days_max,rain_era5_exceed_days_p90,wind_era5_exposed_children,wind_era5_exposed_children_pct,wind_era5_ge5d_exposed_children,wind_era5_ge5d_exposed_children_pct,wind_era5_ge15d_exposed_children,wind_era5_ge15d_exposed_children_pct,wind_era5_ge30d_exposed_children,wind_era5_ge30d_exposed_children_pct,rain_era5_exposed_children,rain_era5_exposed_children_pct,rain_era5_ge5d_exposed_children,rain_era5_ge5d_exposed_children_pct,rain_era5_ge15d_exposed_children,rain_era5_ge15d_exposed_children_pct,rain_era5_ge30d_exposed_children,rain_era5_ge30d_exposed_children_pct,any_exceed_exposed_children,any_exceed_exposed_children_pct,any_risk_exposed_children,any_risk_exposed_children_pct,any_risk_affected_km2
Chitipa||Chitipa Chendo,constituency,Chitipa,Chitipa Chendo,0.01,,,,,,1.5355556151446175,0.972826386257714,0.025079459109136438,30,,,,,,18.456080469664403,150.7413487550383,3.886111176220247,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,150.7413487550383,3.886111176220247,18.456080469664403,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.428167420814479,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065.6507637189734,104.81245525520488,4065.6507637189734,104.81245525520488,0.0,0.0,0.0,0.0,4065.6507637189734,104.81245525520488,0.0,0.0,0.0
Chitipa||Chitipa East,constituency,Chitipa,Chitipa East,0.01,,,,,,27.86349817794912,23.40944688144852,0.8500532595062754,30,,,,,,0.12675791628220504,2.2135174878379877,0.08037813815250618,-1.5,,,,,,111.59703846749136,129.0189413994697,4.684987741490885,-1.5,,,,,,0.0,0.0,0.0,125.59093509388029,4.560508596450359,96.04133940444271,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,12.956499747091554,25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899.6482900629003,105.2931960704766,2899.6482900629003,105.2931960704766,1230.1249255678667,44.668791529950745,0.0,0.0,2899.6482900629003,105.2931960704766,16.201526335290836,0.588316346816587,11.434091242388183
Chitipa||Chitipa North,constituency,Chitipa,Chitipa North,0.01,,,,,,22.819260153583453,26.40150032253826,0.6868295538243997,30,,,,,,10.240349308883442,47.677721937526655,1.2403260453255542,-1.5,,,,,,254.25070371908294,2437.411424162341,63.40875255164163,-1.5,,,,,,0.0,0.0,0.0,2450.036212047292,63.73718378942043,253.34754831253304,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.856699751861041,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041.6429990278757,105.14250416935947,1861.4889705033568,48.42624939645639,0.0,0.0,0.0,0.0,4041.6429990278757,105.14250416935947,21.076999129939313,0.5483137598818746,19.02174976059035
Chitipa||Chitipa South,constituency,Chitipa,Chitipa South,0.01,,,,,,29.948893818668296,25.0946045395206,0.5994963588889952,30,,,,,,16.556772324618173,61.20989784323702,1.462270936654855,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,126.61837061970841,0.021158548429900524,5.054661340897207E-4,61.20989784323702,1.462270936654855,16.556772324618173,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,33.33471727955713,80,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.060612069098,108.62678773399257,4547.060612069098,108.62678773399257,2306.843023428963,55.10921644117545,2283.6479625229153,54.5550991393672,4547.060612069098,108.62678773399257,14.737488823252564,0.3520705367081253,19.86862206061681
Dedza||Dedza Boma,constituency,Dedza,Dedza Boma,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.5512428751178816,2.4609887942379594,0.03599007763345875,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,2.4609887942379594,0.03599007763345875,0.5512428751178816,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.49438202247191,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7092.613744998738,103.72404779099497,7092.613744998738,103.72404779099497,1094.5474727725282,16.006919093179896,0.0,0.0,7092.613744998738,103.72404779099497,0.0,0.0,0.0
Dedza||Dedza Chikoma,constituency,Dedza,Dedza Chikoma,0.01,,,,,,11.421602078980094,19.461668670060586,0.29154394909072145,30,,,,,,2.972962537232567,26.83530300166093,0.4020040801632845,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,26.83530300166093,0.4020040801632845,2.972962537232567,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,11.243515850144092,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120.775692038151,106.67220273047403,7120.775692038151,106.67220273047403,380.2673352811849,5.69656397493982,0.0,0.0,7120.775692038151,106.67220273047403,7.269395949793798,0.10889859644807026,0.3703323553590213
Dedza||Dedza Dzalanyama,constituency,Dedza,Dedza Dzalanyama,0.01,,,,,,0.0,0.0,0.0,30,,,,,,10.428490666782155,49.02025724935765,0.809543498085941,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,49.02025724935765,0.809543498085941,10.428490666782155,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,8.597427652733119,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6452.769379502688,106.56405716624234,6452.769379502688,106.56405716624234,0.0,0.0,0.0,0.0,6452.769379502688,106.56405716624234,0.0,0.0,0.0
Dedza||Dedza Golomoti,constituency,Dedza,Dedza Golomoti,0.01,,,,,,112.03422171228074,432.3131883195802,7.225973040667344,30,,,,,,5.958832366560019,54.98337377952595,0.9190290450313228,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,54.98337377952595,0.9190290450313228,5.958832366560019,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,17.248048568950562,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336.814920236143,105.91778140128292,6336.814920236143,105.91778140128292,5806.823227304513,97.05914421793021,0.0,0.0,6336.814920236143,105.91778140128292,5.547714568820654,0.09272822804096689,1.635634040598776
Dedza||Dedza Kasina,constituency,Dedza,Dedza Kasina,0.01,,,,,,26.524443057939113,95.57957516774245,1.702137784966829,30,,,,,,1.7462500448320424,24.00630025419535,0.42751843862260014,-1.5,,,,,,28.90524325020173,837.4068352716812,14.913037782432829,-1.5,,,,,,0.0,0.0,0.0,24.00630025419535,0.42751843862260014,1.7462500448320424,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.448023426061491,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.803021603705,105.61925914140416,5930.803021603705,105.61925914140416,4406.860855535549,78.47999284506002,0.0,0.0,5930.803021603705,105.61925914140416,12.461040699598836,0.22191360630733434,1.7311325444894676
Dedza||Dedza Lithipe,constituency,Dedza,Dedza Lithipe,0.01,,,,,,4.52023119762832,32.44584248229569,0.45190026288851326,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,14.619144602851323,17,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7580.429417037494,105.57895201014631,7580.429417037494,105.57895201014631,1677.9176813490246,23.369756594258707,0.0,0.0,7580.429417037494,105.57895201014631,0.0,0.0,0.0
Dedza||Dedza Mayani,constituency,Dedza,Dedza Mayani,0.01,,,,,,19.597393472288168,13.72762583202007,0.18131057692198435,30,,,,,,1.6079157198176663,15.458335826911181,0.2041693022032645,-1.5,,,,,,440.8311541113201,6675.1543052744055,88.16353919769341,-1.5,,,,,,0.0,0.0,0.0,15.882719524818311,0.20977444136173062,3.579182043963788,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,15.544781643227237,18,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.045721303715,106.08497502871063,8032.045721303715,106.08497502871063,5323.278563021093,70.30834895911191,0.0,0.0,8032.045721303715,106.08497502871063,6.653253439828461,0.08787427879697408,1.3355357057908
Dedza||Dedza Mlunduni,constituency,Dedza,Dedza Mlunduni,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,57.318665924025524,714.441787507312,7.987745803598571,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.07943998084348791,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,16.868091378039793,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.5541545335,104.74419391782152,9368.5541545335,104.74419391782152,8417.562697507763,94.1117279101726,0.0,0.0,9368.5541545335,104.74419391782152,0.0,0.0,0.0
Dedza||Dedza Mphunzi,constituency,Dedza,Dedza Mphunzi,0.01,,,,,,0.0,0.0,0.0,30,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,10.846385542168676,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6498.431880050841,104.90366889250878,6498.431880050841,104.90366889250878,0.0,0.0,0.0,0.0,6498.431880050841,104.90366889250878,0.0,0.0,0.0
Dedza||Dedza Mtakataka,constituency,Dedza,Dedza Mtakataka,0.01,,,,,,9.854738690572628,22.410881980260214,0.45433814098317044,30,,,,,,1.980807626948637,16.131762933029847,0.3270409075479366,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,16.131762933029847,0.3270409075479366,1.980807626948637,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,16.29640718562874,21,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5187.87018100333,105.17423168687397,5187.87018100333,105.17423168687397,5187.87018100333,105.17423168687397,0.0,0.0,5187.87018100333,105.17423168687397,7.469421775785147,0.15142836443557192,1.149216703340119
Dowa||Dowa  Phudzu,constituency,Dowa,Dowa  Phudzu,0.01,,,,,,19.657517930573103,51.98129348065339,0.7441411312368862,30,,,,,,368.964440684225,7438.240308470645,106.48254760373031,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7438.240308470645,106.48254760373031,368.964440684225,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.7079107505070996,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451.917222506919,106.67834023606584,1282.4678362607956,18.359240460324813,0.0,0.0,0.0,0.0,7451.917222506919,106.67834023606584,50.2620602657982,0.7195293514273181,18.713442444333843
Dowa||Dowa Central,constituency,Dowa,Dowa Central,0.01,,,,,,0.0,0.0,0.0,30,,,,,,175.21717902795942,6125.459120798934,103.52809560820914,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6125.459120798934,103.52809560820914,175.21717902795942,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.2215053763440857,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6125.459120798934,103.52809560820914,0.0,0.0,0.0,0.0,0.0,0.0,6125.459120798934,103.52809560820914,0.0,0.0,0.0
Dowa||Dowa Central East,constituency,Dowa,Dowa Central East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,225.1725620973344,6052.280233055766,104.13006079113136,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6052.280233055766,104.13006079113136,225.1725620973344,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.126829268292683,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6060.646731706289,104.27400720133384,3506.6766836522847,60.332708034438234,0.0,0.0,0.0,0.0,6060.646731706289,104.27400720133384,0.0,0.0,0.0
Dowa||Dowa East,constituency,Dowa,Dowa East,0.01,,,,,,14.143247633821826,8.205688490294943,0.12205231238600937,30,,,,,,429.28533643600997,7059.113195525664,104.99802544631216,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7059.113195525664,104.99802544631216,429.28533643600997,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,9.360824742268042,14,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7164.908972967079,106.5716434666248,7147.668470678316,106.31520634090057,0.0,0.0,0.0,0.0,7164.908972967079,106.5716434666248,8.205688490294943,0.12205231238600937,14.143247633821826
Dowa||Dowa Kasangadzi,constituency,Dowa,Dowa Kasangadzi,0.01,,,,,,3.010558726974562,9.725067273892606,0.18250207046023134,30,,,,,,265.8587324820312,5525.623923068534,103.69468695109099,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5525.623923068534,103.69468695109099,265.8587324820312,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.273638968481374,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.144473556148,105.46847377222068,955.2197951647579,17.925797884212304,0.0,0.0,0.0,0.0,5620.144473556148,105.46847377222068,9.725067273892606,0.18250207046023134,3.010558726974562
Dowa||Dowa Lumbadzi,constituency,Dowa,Dowa Lumbadzi,0.01,,,,,,4.992734006105684,9.923562450385562,0.12447972835027804,30,,,,,,322.5133326633304,8431.99191887098,105.76968389734056,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,8431.99191887098,105.76968389734056,322.5133326633304,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.770414201183431,12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436.42415149644,105.82528118067111,5298.326678985591,66.46144154466748,0.0,0.0,0.0,0.0,8436.42415149644,105.82528118067111,9.923562450385562,0.12447972835027804,4.992734006105684
Dowa||Dowa Mndolera,constituency,Dowa,Dowa Mndolera,0.01,,,,,,0.0,0.0,0.0,30,,,,,,254.5438425246408,5609.7452607660325,106.27024778276208,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5609.7452607660325,106.27024778276208,254.5438425246408,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.063798219584569,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609.7452607660325,106.27024778276208,0.0,0.0,0.0,0.0,0.0,0.0,5609.7452607660325,106.27024778276208,0.0,0.0,0.0
Dowa||Dowa Ngara,constituency,Dowa,Dowa Ngara,0.01,,,,,,59.86332037635879,200.16212169568917,3.53170905430013,30,,,,,,375.11535111432,5948.614454848216,104.95879716277277,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5948.614454848216,104.95879716277277,375.11535111432,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.1044776119403,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6043.823195520043,106.63868329023106,4774.212608820666,84.23736596557532,0.0,0.0,0.0,0.0,6043.823195520043,106.63868329023106,178.55381046153755,3.1504467665741305,59.7457378471599
Dowa||Dowa North East,constituency,Dowa,Dowa North East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,333.4696667608093,5415.669662455308,104.88415362737331,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5415.669662455308,104.88415362737331,333.4696667608093,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,4.187633262260127,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5503.067866766859,106.57677656398228,788.2597870774129,15.266064172870001,0.0,0.0,0.0,0.0,5503.067866766859,106.57677656398228,0.0,0.0,0.0
Dowa||Dowa West,constituency,Dowa,Dowa West,0.01,,,,,,0.2728671894353979,0.0,0.0,30,,,,,,273.36968340195864,6796.9727304451635,106.08007389590259,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6796.9727304451635,106.08007389590259,273.36968340195864,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,2.9873417721518987,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6796.9727304451635,106.08007389590259,0.0,0.0,0.0,0.0,0.0,0.0,6796.9727304451635,106.08007389590259,0.0,0.0,0.2728671894353979
Karonga||Karonga Central,constituency,Karonga,Karonga Central,0.01,,,,,,91.49359272765176,829.9121268777873,16.58372489147694,30,,,,,,215.6309156312662,3724.6387873848585,74.42762067171331,-1.5,,,,,,326.3572286463251,2558.2782579668005,51.120813218597426,-1.5,,,,,,194.6038551826103,2307.917047806698,46.117968582006405,3724.6387873848585,74.42762067171331,215.6577963987986,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,10.87598713073998,24,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5282.985692087432,105.56729861604796,5282.985692087432,105.56729861604796,640.822726442884,12.805244622121222,0.0,0.0,5282.985692087432,105.56729861604796,801.1907708310907,16.0098001929905,48.63625340485105
Karonga||Karonga Lufilya,constituency,Karonga,Karonga Lufilya,0.01,,,,,,87.38539198239643,1359.7268091329756,29.063589829942526,30,,,,,,143.25012438671263,4571.203823688132,97.70756306956368,-1.5,,,,,,167.79371052138944,3305.225853124758,70.64781531504347,-1.5,,,,,,16.722406939431732,478.8140457768068,10.2344492568665,4576.458820918877,97.81988642970191,145.90389285297954,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,20.630393996247655,36,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.841211182525,101.78235721142647,4761.841211182525,101.78235721142647,3731.7498552429047,79.7645868362962,0.0,0.0,4761.841211182525,101.78235721142647,1345.327836695284,28.755817837737297,66.53466298697042
Karonga||Karonga Nyungwe,constituency,Karonga,Karonga Nyungwe,0.01,,,,,,16.05759721363292,14.430872307162659,0.2674567405955267,30,,,,,,291.99844179994915,4719.259533224183,87.4651057756241,-1.5,,,,,,44.4702410307585,518.2692106670609,9.605420302085834,-1.5,,,,,,980.6151734370815,4195.526836217767,77.75842712840782,4719.259533224183,87.4651057756241,291.99844179994915,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.03359086328518643,1,0.0,34.09539805172993,88,54.0,110.92590996815878,2.0558620224884914,0.0,0.0,0.0,0.0,0.0,0.0,5571.893526387334,103.26752602288647,5571.893526387334,103.26752602288647,4437.52358086261,82.2435101628764,956.1504067728332,17.72095725548204,5571.893526387334,103.26752602288647,5.658812920544662,0.10487845967686373,6.224522898010179
Karonga||Karonga Songwe,constituency,Karonga,Karonga Songwe,0.01,,,,,,67.99512891862905,899.7538814502898,18.96315895289964,30,,,,,,364.2601729241072,4861.44667597369,102.45955917293583,-1.5,,,,,,336.90367064242275,3385.3725291267037,71.34990880076172,-1.5,,,,,,0.0,0.0,0.0,4862.978912686627,102.49185250218946,370.4140048492189,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,23.614877589453858,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4951.208412821209,104.35137216626707,4951.208412821209,104.35137216626707,4951.208412821209,104.35137216626707,1637.9726462864412,34.5218134563252,4951.208412821209,104.35137216626707,870.6420034685556,18.349598754976174,60.672754745623635
Karonga||Karonga South,constituency,Karonga,Karonga South,0.01,,,,,,16.022263043768266,28.894342149531138,0.6159661661919905,30,,,,,,265.09459520157645,4587.659010144484,97.79917181193531,-1.5,,,,,,230.78923121573882,4271.33714289338,91.05585968373322,-1.5,,,,,,283.84158024437284,4667.535621397284,99.50197195693164,4587.659010144484,97.79917181193531,265.09459520157645,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,1.1892583120204605,17,1.0,37.69437340153454,60,52.0,1747.9505467955673,37.26260288020886,152.8359470041067,3.258138629536837,0.0,0.0,0.0,0.0,4824.958623411722,102.85789688228391,4824.958623411722,102.85789688228391,4822.282656875192,102.80085094436862,3074.3321100796265,65.53824806415982,4824.958623411722,102.85789688228391,14.14006251172692,0.30143617909656584,6.839369512071797
Karonga Town||Karonga Town,constituency,Karonga Town,Karonga Town,0.01,,,,,,23.456388579162898,1982.4592125254521,38.68453282728599,30,,,,,,42.5894493780884,5022.890331670349,98.01370171738876,-1.5,,,,,,44.00572712888904,5126.583641591024,100.03711144317387,-1.5,,,,,,44.00572712888904,5126.583641591024,100.03711144317387,5022.890331670349,98.01370171738876,42.5894493780884,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,8.152542372881355,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.721714187836,100.23493977663914,5136.721714187836,100.23493977663914,0.0,0.0,0.0,0.0,5136.721714187836,100.23493977663914,1982.4592125254521,38.68453282728599,23.199198165828108
Kasungu||Kasungu Central West,constituency,Kasungu,Kasungu Central West,0.01,,,,,,28.5299115131883,61.76600912283449,0.8179475937238189,30,,,,,,500.91593270629045,8003.128714246359,105.98288552303023,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,8003.128714246359,105.98288552303023,500.91593270629045,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.2501889644746793,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8021.899675192184,106.23146338252877,0.0,0.0,0.0,0.0,0.0,0.0,8021.899675192184,106.23146338252877,59.222909686845895,0.7842701375661688,27.071290970549857
Kasungu||Kasungu East,constituency,Kasungu,Kasungu East,0.01,,,,,,0.0,0.0,0.0,30,,,,,,583.0913625717169,7641.074435190883,106.9385427366216,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7641.074435190883,106.9385427366216,583.0913625717169,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.560959792477302,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7652.150054592009,107.09354850298438,2494.0379761678914,34.90461831818611,0.0,0.0,0.0,0.0,7652.150054592009,107.09354850298438,0.0,0.0,0.0
Kasungu||Kasungu North,constituency,Kasungu,Kasungu North,0.01,,,,,,0.0,0.0,0.0,30,,,,,,539.852104324453,5790.9399762725425,104.6559978789734,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,5790.9399762725425,104.6559978789734,539.852104324453,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,7.628238341968912,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5806.577727895274,104.93860907980887,5589.848857789471,101.02180519943005,0.0,0.0,0.0,0.0,5806.577727895274,104.93860907980887,0.0,0.0,0.0
Kasungu||Kasungu North East,constituency,Kasungu,Kasungu North East,0.01,,,,,,15.384140692972672,22.253506856689263,0.3225076763821649,30,,,,,,456.51934308631746,7091.119861149291,102.7676493459833,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7091.119861149291,102.7676493459833,456.51934308631746,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.265402843601895,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.630990741971,105.07935527589906,5326.663230616759,77.19636246276123,0.0,0.0,0.0,0.0,7250.630990741971,105.07935527589906,20.60769110251875,0.29865578561955725,12.253999686474895
Kasungu||Kasungu North North East,constituency,Kasungu,Kasungu North North East,0.01,,,,,,42.83222543912775,107.8844470575744,1.6336424412240818,30,,,,,,615.1865840061037,7016.418055314503,106.24625359034046,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,7016.418055314503,106.24625359034046,615.1865840061037,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.904556650246305,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022.328173380598,106.33574767376719,5686.200742645244,86.10341078680052,0.0,0.0,0.0,0.0,7022.328173380598,106.33574767376719,107.8844470575744,1.6336424412240818,42.83222543912775
Kasungu||Kasungu North West,constituency,Kasungu,Kasungu North West,0.01,,,,,,17.125429059243665,19.25917571239612,0.3000144714761499,30,,,,,,555.5431588189275,6771.43197756643,105.48362070234943,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6771.43197756643,105.48362070234943,555.5431588189275,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,5.2510231923601625,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772.3466232572655,105.49786881699472,3313.5766397243915,51.61804217938395,0.0,0.0,0.0,0.0,6772.3466232572655,105.49786881699472,19.15537988052649,0.2983975667807037,16.867055766956476
Kasungu||Kasungu South,constituency,Kasungu,Kasungu South,0.01,,,,,,57.60618234335209,82.32824077652951,1.4246953456976266,30,,,,,,433.56955813753854,6176.73672860417,106.88881465022968,-1.5,,,,,,0.0,0.0,0.0,-1.5,,,,,,0.0,0.0,0.0,6176.73672860417,106.88881465022968,433.56955813753854,40,40,5,15,30,5,15,30,2020-01-01,2025-02-01,10000,0.0,0,0.0,3.8085291557876415,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184.567371339134,107.02432441155942,2769.654241736847,47.929039539480755,0.0,0.0,0.0,0.0,6184.567371339134,107.02432441155942,81.64192361083687,1.412818584304306,56.6391000497575
